X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
2746,23,7,0,0,1052,216,225,145,2202,0.68,-681, FC13, CA37,,Melon
3371,219,6,969,169,2936,213,246,169,1302,0.57,-828, FC13, CA58,,Apple
2409,178,31,120,51,524,216,240,133,1150,0.93,286, FC14, CA24,,Berry
2126,296,21,85,16,1121,157,229,210,1288,0.71,-330, FC14, CA37,,Carrot
2708,34,5,212,9,67,219,228,145,750,0.73,179, FC13, CA37,,Melon
3326,,10,124,21,3450,192,238,186,1932,0.46,-770, FC13, CA52,,Apple
2258,125,25,60,17,433,252,213,73,1869,0.58,-130, FC14, CA23,R3,Carrot
3117,293,7,67,4,1294,200,239,178,1398,0.8,440, FC12, CA44,,Apple
2491,310,17,272,63,395,171,226,194,1803,0.89,444, FC14, CA30,,Berry
3083,300,31,342,40,1739,121,211,222,3339,0.47,-822, FC11, CA49,,Apple
3280,90,11,582,113,560,237,223,116,1090,0.74,-283, FC13, CA59,,Peach
2443,343,22,256,122,319,170,201,166,272,0.17,-151, FC14, CA30,,Berry
3235,180,15,150,17,2940,224,248,152,2371,0.98,545, FC11, CA49,,Peach
2326,261,6,404,143,1242,205,243,177,1140,0.39,-840, FC14, CA26,,Carrot
3216,,8,430,67,782,227,243,150,443,0.07,-350, FC13, CA52,,Apple
2190,1,41,524,33,566,133,133,113,778,0.38,175, FC14, CA30,,Berry
3073,,15,309,-34,1243,202,208,140,242,0.4,695, FC13, CA44,,Apple
3077,123,5,30,-3,1959,228,236,142,2029,0.5,43, FC11, CA43,,Apple
2490,74,18,67,9,1103,239,202,88,977,0.98,49, FC13, CA37,,Berry
2681,99,29,108,49,120,252,187,42,750,0.05,284, FC11, CA50,,Melon
2683,296,28,256,124,1158,131,219,222,760,0.3,-434, FC13, CA53,,Mango
2872,229,17,108,-13,1869,192,253,195,1476,0.61,45, FC13, CA43,,Melon
3184,181,15,60,-12,2692,224,248,153,2676,0.88,817, FC11, CA49,,Peach
2375,86,16,0,0,589,242,211,95,430,0.6,-663, FC14, CA21,R2,Carrot
2952,55,13,470,0,2086,228,212,115,2940,0.91,-986, FC13, CA43,,Apple
2727,39,6,362,28,95,220,227,142,792,0.4,558, FC13, CA31,,Melon
2736,102,14,418,157,1565,243,221,104,1045,0.33,363, FC13, CA31,R3,Berry
2772,10,10,339,60,2949,209,220,148,1245,0.26,-181, FC13, CA52,,Melon
2231,80,12,0,0,845,236,218,111,1113,0.05,-178, FC14, CA30,,Carrot
2358,65,10,426,165,973,230,221,123,1410,0.27,-305, FC14, CA26,,Carrot
2566,33,7,330,89,741,219,226,143,994,0.82,-58, FC14, CA26,,Berry
2830,79,46,108,0,309,229,116,0,1579,0.98,-771, FC11, CA50,,Melon
2315,92,19,0,0,484,246,207,82,592,0.74,194, FC14, CA37,,Carrot
2257,76,22,30,9,942,241,192,70,1146,0.95,-191, FC14, CA24,,Carrot
2378,2,18,283,121,1307,193,203,146,1092,0.31,955, FC14, CA30,,Berry
2328,106,8,331,104,785,233,231,130,108,0.69,-67, FC14, CA26,,Berry
2677,89,20,108,22,2228,246,203,78,2553,0.55,492, FC13, CA22,,Berry
3060,79,12,30,1,2114,236,217,110,3515,0.34,628, FC13, CA44,,Apple
2153,123,32,85,42,939,254,198,45,297,0.03,193, FC14, CA23,R3,Carrot
2618,301,52,124,59,1789,0,157,231,1396,0.06,-406, FC13, CA33,,Mango
2333,70,7,0,0,417,228,226,132,1396,0.64,-221, FC14, CA34,,Carrot
2318,119,35,134,77,339,254,185,27,1851,0.72,-618, FC14, CA23,,Carrot
2766,,6,30,1,716,230,234,138,2569,0.48,195, FC13, CA31,,Melon
2910,168,24,190,55,390,231,241,127,949,0.62,290, FC13, CA33,,Melon
2629,193,22,85,22,1986,212,251,163,2685,0.26,-962, FC13, CA24,,Berry
2719,52,10,371,8,812,226,218,125,1935,0.03,-770, FC11, CA32,,Apple
2136,203,20,0,0,1326,206,253,175,1351,0.05,435, FC14, CA37,,Carrot
2320,316,28,323,171,1231,136,204,202,663,0.57,-421, FC14, CA30,,Berry
2935,282,8,0,0,1812,198,241,182,1348,0.2,190, FC13, CA52,,Melon
2247,331,17,240,135,808,179,217,177,283,0.32,-210, FC14, CA30,,Berry
2194,324,4,0,0,492,209,235,164,1233,0.79,229, FC14, CA36,,Carrot
2782,,15,342,78,391,244,225,106,467,0.66,193, FC11, CA50,,Melon
3365,98,17,240,26,2613,246,213,90,2455,0.52,827, FC11, CA59,R3,Peach
2820,103,29,210,148,1348,253,188,41,900,0.24,527, FC13, CA33,,Melon
2810,65,26,313,161,1187,234,178,61,755,0.08,394, FC13, CA33,,Melon
3061,313,10,60,18,162,192,232,180,474,0.13,293, FC12, CA42,,Apple
2221,163,27,0,0,738,233,236,115,417,0.28,9, FC14, CA24,,Carrot
3328,73,11,30,5,2873,233,218,115,2364,0.79,858, FC11, CA59,,Peach
2764,167,17,268,34,2355,232,244,137,2280,0.33,97, FC13, CA24,,Berry
3251,282,7,268,48,4494,201,241,179,661,0.01,-372, FC11, CA58,,Apple
2724,60,21,153,52,180,231,192,84,1745,0.77,286, FC11, CA49,,Melon
2742,150,25,42,17,1387,243,230,102,1448,0.54,492, FC13, CA24,,Melon
2806,198,4,532,41,1994,218,243,161,1922,0.32,-327, FC13, CA37,,Melon
2775,44,20,216,103,1320,220,193,99,883,0.05,-677, FC13, CA33,R3,Melon
2390,55,21,0,0,626,228,190,85,408,0.55,-435, FC14, CA21,,Carrot
3009,131,10,67,8,2718,237,235,128,573,0.64,805, FC11, CA49,,Apple
2586,76,4,190,30,1290,225,232,143,4875,0.48,-560, FC11, CA38,,Orange
3015,78,15,240,-18,558,238,211,100,1064,0.91,-135, FC11, CA49,,Apple
3231,,4,648,59,4173,221,231,147,1921,0.32,-798, FC11, CA49,,Apple
2774,45,22,342,106,365,220,188,92,2229,0.45,-86, FC11, CA49,,Melon
2205,27,30,300,168,516,191,159,87,379,0.33,919, FC14, CA30,R3,Berry
2714,,21,150,65,150,242,196,75,924,0.92,395, FC11, CA50,,Melon
2318,,29,60,38,450,127,213,220,1664,0.54,-684, FC14, CA30,,Berry
2890,299,23,180,79,5104,150,224,212,4734,0.7,454, FC11, CA44,R2,Orange
2883,,16,847,203,2252,172,236,204,1677,0.05,-23, FC13, CA33,,Melon
2077,83,30,242,144,256,245,172,34,418,0.08,152, FC14, CA21,,Berry
3074,52,9,42,4,3105,225,221,130,5353,0.17,905, FC11, CA49,,Apple
2271,,28,366,145,1167,254,205,58,636,0.01,981, FC14, CA23,R2,Carrot
2502,81,7,175,11,912,230,227,129,5316,0.93,-814, FC11, CA38,,Melon
2226,186,23,30,11,1110,217,249,153,342,0.29,-318, FC14, CA21,,Carrot
2507,66,23,95,38,967,235,188,74,837,0.47,606, FC14, CA30,,Berry
2750,,36,120,83,150,232,148,16,1513,0.7,663, FC11, CA49,,Melon
2276,52,22,108,63,1350,225,188,86,624,0.04,545, FC14, CA22,,Berry
2563,51,15,180,37,457,226,207,111,953,0.98,-359, FC14, CA26,,Berry
2356,83,19,360,159,616,243,205,85,1710,0.61,-418, FC14, CA23,,Carrot
2313,299,29,108,23,808,125,214,222,674,0.26,-4, FC14, CA26,,Berry
3168,72,5,418,-6,3855,226,230,138,4394,0.2,347, FC11, CA43,R3,Apple
2764,103,15,228,60,390,244,219,100,417,0.82,151, FC11, CA50,R3,Melon
2607,39,10,0,0,1401,221,217,130,1034,0.33,-449, FC13, CA40,,Mango
2283,101,31,210,86,680,253,182,32,1614,0.21,238, FC14, CA23,,Carrot
2448,75,16,30,13,470,238,209,98,1776,0.12,742, FC14, CA26,,Berry
2821,102,13,242,60,2134,241,223,110,3013,0.04,295, FC11, CA32,,Apple
3025,307,9,90,14,3250,194,235,180,350,0.04,-911, FC11, CA49,R2,Apple
2214,357,5,0,0,1140,213,231,157,335,0.5,135, FC14, CA37,,Carrot
2564,57,8,0,0,1550,226,223,132,1189,0.8,185, FC13, CA37,,Berry
3218,58,4,228,21,5379,223,230,143,1211,0.55,-952, FC11, CA49,,Apple
2622,260,18,0,0,1406,173,247,210,1150,0.91,-938, FC13, CA40,,Mango
3028,,5,42,0,3167,225,230,140,2516,0.19,-110, FC13, CA43,,Apple
2297,323,36,256,147,1224,110,179,196,755,0.52,-941, FC14, CA30,,Berry
2298,,16,242,100,845,246,221,98,859,0.53,609, FC14, CA26,,Berry
2146,273,27,108,43,780,139,236,230,258,0.78,868, FC14, CA30,,Berry
2826,76,13,234,55,2174,236,216,109,2970,0.66,153, FC11, CA32,,Apple
3527,104,17,938,242,2532,247,216,92,1092,0.75,153, FC11, CA60,,Apple
3344,60,16,162,21,2758,231,205,102,2402,0.51,102, FC11, CA59,,Peach
2130,16,22,0,0,930,195,187,122,350,0.89,-479, FC14, CA30,,Carrot
2193,338,12,30,4,960,194,223,168,1341,0.83,455, FC14, CA24,,Carrot
2480,,17,552,90,1110,207,203,129,450,0.38,-581, FC14, CA26,,Berry
2966,107,21,417,225,1917,250,211,79,666,0.58,-389, FC13, CA33,,Melon
2811,203,25,256,128,1154,199,253,176,1766,0.55,-765, FC13, CA24,,Melon
3060,205,15,395,80,1627,210,252,174,3565,0.75,-252, FC11, CA42,,Apple
2332,93,20,361,148,1068,247,206,79,1291,0.45,925, FC14, CA26,,Carrot
2257,118,22,150,74,1338,251,214,78,960,0.02,583, FC14, CA23,,Carrot
2092,,27,228,84,335,164,183,150,182,0.89,444, FC14, CA25,,Berry
2555,358,15,511,169,900,195,210,152,1177,0.89,310, FC14, CA30,,Berry
2926,245,4,30,7,5180,212,243,169,3331,0.2,459, FC11, CA43,R1,Apple
2776,105,3,42,-2,1680,224,236,147,2411,0.72,-114, FC13, CA37,,Melon
2199,200,22,60,15,277,206,253,171,426,0.44,775, FC14, CA22,,Berry
2896,,5,60,5,1731,223,242,154,1507,0.64,194, FC13, CA52,,Melon
3084,,5,90,-4,1458,228,238,144,3240,0.46,-881, FC13, CA43,,Apple
2184,351,9,42,4,1129,204,225,159,1172,0.89,870, FC14, CA24,,Carrot
2228,122,30,90,31,785,254,201,52,1506,0.86,275, FC14, CA23,,Carrot
2164,105,32,95,53,979,254,182,29,339,0.94,43, FC14, CA23,,Carrot
2401,0,30,480,195,1110,161,168,132,201,0.3,-440, FC14, CA30,,Berry
2247,95,29,150,50,679,251,185,42,1612,0.1,487, FC14, CA23,,Carrot
3018,122,9,0,0,450,235,233,129,1084,0.65,-586, FC11, CA42,,Apple
2757,252,18,175,63,979,177,249,209,1888,0.89,-177, FC13, CA24,,Melon
2225,321,17,190,37,1239,175,222,186,1050,0.2,-700, FC14, CA30,,Berry
2803,73,22,256,128,1276,239,192,72,830,0,-658, FC13, CA33,,Melon
2774,58,23,391,100,420,229,184,75,2311,0.85,703, FC11, CA49,,Melon
2863,319,14,648,97,2126,182,226,183,849,0.83,-220, FC13, CA31,,Melon
3060,342,5,495,69,5700,209,232,161,5139,0.1,-727, FC11, CA32,,Apple
2332,32,4,30,5,0,219,230,147,771,0.89,740, FC14, CA37,,Berry
2889,80,30,351,217,1295,243,172,37,933,0.29,-463, FC13, CA52,,Melon
2119,83,34,124,68,335,244,161,18,335,0.7,-400, FC14, CA30,,Carrot
2699,156,10,443,91,560,232,242,141,67,0.83,-559, FC13, CA24,,Berry
2837,53,27,335,185,342,223,170,64,1473,0.16,-809, FC11, CA50,,Melon
2177,192,19,0,0,1243,215,251,163,875,0.84,887, FC14, CA37,,Carrot
3260,256,8,306,34,5626,202,245,182,1471,0.92,501, FC11, CA42,,Apple
3335,86,10,361,72,1020,235,223,119,1302,0.09,-191, FC13, CA59,,Peach
2429,79,10,67,14,962,234,222,119,1231,0.06,-79, FC14, CA26,R2,Berry
3175,93,9,30,-3,2826,234,227,125,2564,0.64,184, FC11, CA49,,Peach
2696,129,18,234,67,2514,247,226,101,2275,0.3,144, FC13, CA30,,Berry
3065,335,7,30,4,3378,205,231,165,2296,0.26,-350, FC11, CA43,,Apple
3151,6,11,514,46,1756,206,218,149,2651,0.89,-967, FC13, CA51,,Apple
3434,212,3,1129,184,1358,217,242,162,1765,0.23,-24, FC13, CA58,R1,Apple
2889,90,28,360,-10,390,249,184,46,2021,0.75,241, FC11, CA50,,Melon
2309,51,3,0,0,1170,221,232,148,162,0.94,812, FC14, CA26,,Carrot
2275,197,18,361,155,1082,212,252,168,560,0.74,914, FC14, CA23,,Carrot
2653,268,21,0,0,1423,162,243,218,960,0.61,796, FC13, CA43,,Melon
2013,,36,95,65,285,101,207,234,553,0.33,410, FC14, CA30,,Berry
2781,,25,283,132,295,250,194,57,1860,0.06,-998, FC11, CA50,,Melon
2120,9,34,268,155,335,162,154,112,210,0.43,950, FC14, CA30,,Berry
3165,313,11,180,33,750,189,231,182,1359,0.64,-518, FC13, CA43,,Apple
2378,280,18,242,84,1074,169,239,209,691,0.19,867, FC14, CA26,,Carrot
2213,341,34,192,97,1158,130,168,164,1116,0.21,-177, FC14, CA30,,Berry
2703,139,15,0,0,2329,241,234,119,579,0.65,113, FC13, CA51,,Melon
2739,323,25,85,43,3118,149,205,192,6219,0.74,-47, FC11, CA49,,Apple
2707,28,5,240,8,30,218,230,148,708,0.44,923, FC13, CA37,,Melon
2287,141,22,400,167,1082,246,228,99,582,0.56,606, FC14, CA23,,Carrot
3064,,8,371,23,2822,232,228,129,6357,0.45,981, FC11, CA49,,Apple
2281,128,16,30,8,360,245,228,107,1557,0.41,-215, FC14, CA24,,Carrot
2028,258,16,0,0,424,181,248,204,607,0.99,-198, FC14, CA37,,Berry
2796,127,15,30,3,1535,243,229,111,1756,0.37,353, FC13, CA37,,Melon
2215,148,32,67,35,1124,243,218,78,1167,0.02,918, FC14, CA23,,Carrot
2355,100,11,384,162,966,238,225,116,1399,0.33,-834, FC14, CA26,,Carrot
2040,,28,30,11,272,254,193,48,402,0.35,-973, FC14, CA23,,Carrot
2264,12,22,0,0,1624,192,190,128,828,0.36,959, FC14, CA37,,Carrot
2660,319,37,180,12,1650,102,179,203,1544,0.03,205, FC13, CA33,,Mango
2117,96,38,108,66,362,249,157,0,306,0.34,949, FC14, CA23,,Carrot
2864,286,14,837,187,2220,181,239,197,1693,0.56,28, FC13, CA33,,Melon
2609,209,17,255,95,886,205,254,179,1595,0.2,-311, FC13, CA24,,Berry
3287,295,15,810,177,1243,176,235,198,2831,0.02,-490, FC13, CA52,,Apple
2817,72,32,150,-85,342,236,161,31,2125,0.89,-432, FC11, CA50,,Melon
3118,122,14,30,2,510,243,228,110,2138,0.38,-908, FC11, CA43,R1,Apple
2838,,14,85,22,2379,183,225,182,2252,0.43,763, FC11, CA49,,Apple
3091,,6,400,-83,1500,219,228,145,1201,0.85,855, FC11, CA49,,Apple
3343,28,11,120,8,3365,216,215,134,2145,0.07,-470, FC13, CA58,R1,Apple
2967,204,6,0,0,1294,217,246,165,361,0.59,972, FC13, CA43,,Apple
2367,256,23,457,7,228,159,247,221,731,0.52,386, FC14, CA30,,Berry
2729,,22,162,73,175,245,197,70,1894,0.63,22, FC11, CA50,,Melon
2070,317,9,0,0,607,196,232,176,124,0.98,-401, FC14, CA23,,Carrot
2795,80,31,270,-134,306,243,168,31,2012,0.8,434, FC11, CA50,,Melon
2441,14,16,492,251,997,203,205,136,1006,0.66,-707, FC14, CA26,,Berry
3254,182,5,402,20,408,222,244,157,674,0.63,-625, FC13, CA52,,Apple
3336,293,13,564,14,3523,184,237,193,1530,0.02,-613, FC11, CA59,,Apple
2097,47,10,0,0,983,224,219,129,702,0.94,656, FC14, CA23,,Carrot
3244,184,15,180,26,2877,223,249,155,2432,0.41,-125, FC11, CA49,R2,Peach
2348,136,13,242,54,937,240,234,121,543,0.06,480, FC14, CA26,,Carrot
2036,49,9,0,0,450,224,220,129,644,0.02,375, FC14, CA37,,Carrot
2055,189,9,0,0,918,221,247,160,351,0.87,346, FC14, CA37,R,Carrot
3160,,12,30,-5,4400,238,220,110,1989,0.06,-770, FC11, CA49,R1,Apple
2265,127,31,134,68,807,253,202,51,1487,0.38,-40, FC14, CA23,,Carrot
2200,341,24,0,0,1082,164,198,169,576,0,-290, FC14, CA30,,Carrot
2323,35,22,0,0,466,212,186,101,391,0.31,-916, FC14, CA37,R3,Berry
2234,,30,30,18,499,241,171,39,953,0.39,-556, FC14, CA21,,Carrot
3206,,8,42,5,1233,206,248,179,433,0.28,262, FC13, CA41,,Apple
3312,86,13,60,12,2256,239,217,107,2766,0.91,866, FC11, CA59,,Peach
2092,59,25,90,28,150,230,178,66,503,0.92,356, FC14, CA30,,Berry
2843,130,8,0,0,350,233,236,135,1182,0.64,-980, FC13, CA53,,Melon
2949,99,22,309,204,2037,250,204,71,666,0.83,-474, FC13, CA33,,Melon
2161,74,8,0,0,1150,230,224,127,741,0.8,-681, FC14, CA37,,Carrot
2104,328,13,0,0,1358,187,224,176,872,0.55,-989, FC14, CA37,,Carrot
2325,30,7,0,0,1015,218,226,143,1406,0.98,-148, FC14, CA30,,Carrot
2808,311,14,0,0,2268,182,230,187,872,0.66,351, FC13, CA53,,Melon
2589,192,26,150,61,1040,208,249,160,1348,0.84,-249, FC13, CA24,R3,Berry
2657,168,13,371,129,816,230,245,144,1134,0.98,-52, FC13, CA22,,Berry
3311,310,8,450,36,2497,197,234,177,810,0.43,273, FC13, CA52,,Apple
2732,60,31,85,-7,120,227,161,45,1477,0.72,-621, FC11, CA50,,Melon
2665,126,15,446,21,722,244,229,110,458,0.93,158, FC13, CA22,,Berry
2831,80,4,192,4,780,225,232,142,60,0.71,-785, FC11, CA49,,Melon
2702,58,27,95,68,95,227,172,61,1047,0.3,-650, FC11, CA50,,Melon
2285,327,24,421,78,270,154,205,186,1626,0.87,-785, FC14, CA30,,Berry
2307,358,29,365,150,726,164,175,139,779,0.29,-752, FC14, CA30,,Berry
2322,246,21,350,209,977,171,251,213,459,0.17,-244, FC14, CA23,,Carrot
2111,238,3,0,0,1148,214,242,166,1333,0.66,85, FC14, CA37,,Carrot
2996,34,11,400,61,5155,219,216,132,1889,0.09,-711, FC11, CA49,R3,Apple
2294,119,32,108,53,404,254,195,42,1888,0.53,804, FC14, CA23,R2,Carrot
2286,335,5,150,41,660,209,233,163,582,0.69,-294, FC14, CA22,,Berry
2180,14,7,30,0,1149,213,225,149,1149,0.57,-706, FC14, CA24,,Carrot
2695,54,13,150,20,162,227,211,115,2268,0.27,-990, FC11, CA49,,Melon
3293,335,5,42,3,4111,209,233,163,3814,0.53,-620, FC11, CA58,R1,Peach
2204,110,12,30,2,1385,241,226,112,743,0.57,-904, FC14, CA37,,Carrot
3227,78,7,277,31,2227,229,228,132,1677,0.48,212, FC13, CA43,,Apple
2239,93,22,134,32,638,248,202,72,1655,0.98,469, FC14, CA23,,Carrot
2165,66,5,30,-17,1318,225,230,141,979,0.93,-623, FC14, CA24,,Carrot
2899,172,14,534,54,2560,228,246,146,1894,0.56,193, FC13, CA46,,Melon
2755,320,4,30,-1,2890,209,236,165,5468,0.96,876, FC11, CA32,,Orange
2391,339,11,361,100,1224,197,225,166,1129,0.84,96, FC14, CA22,,Berry
3180,359,20,108,22,3095,186,199,147,3928,0.66,-465, FC11, CA42,,Apple
2888,317,9,30,6,2038,197,233,175,1464,0.03,141, FC13, CA43,,Melon
2894,176,8,212,3,1775,224,245,154,1365,0.18,745, FC13, CA52,,Melon
2922,94,28,240,22,421,251,186,44,2147,0.91,-993, FC11, CA50,,Melon
2763,56,22,162,76,170,228,189,83,1276,0.55,801, FC11, CA49,,Melon
2878,231,12,361,113,2060,201,251,186,797,0.11,-765, FC13, CA51,R2,Melon
2294,117,31,150,69,467,254,195,43,1824,0.27,459, FC14, CA23,,Carrot
2801,125,20,108,35,2047,249,221,91,1104,0.36,340, FC13, CA33,,Melon
2374,63,7,0,0,993,227,225,132,875,0.04,-561, FC14, CA36,,Carrot
2361,280,22,430,109,319,155,236,219,696,0.2,-147, FC14, CA30,,Berry
2404,95,11,391,14,983,238,223,114,984,0.3,-744, FC14, CA22,,Berry
2160,145,21,30,9,1482,244,232,107,242,0.05,495, FC14, CA23,,Carrot
3121,50,12,60,14,2368,225,214,121,1842,0.37,371, FC11, CA49,,Apple
2123,141,26,42,12,1259,247,222,86,1142,0.57,112, FC14, CA21,,Carrot
2809,62,24,256,141,285,232,183,70,1718,0.66,217, FC11, CA49,R3,Melon
2342,136,18,95,35,992,245,230,107,942,0.93,695, FC14, CA23,,Berry
2288,184,4,0,0,201,220,242,157,433,0.81,-406, FC14, CA31,,Carrot
2428,,16,134,42,931,245,218,97,979,0.11,250, FC14, CA25,,Berry
2917,301,10,30,1,1634,193,236,183,1318,0.85,-334, FC11, CA49,,Apple
2807,284,18,277,116,1020,169,238,208,1878,0.41,-1, FC13, CA24,,Melon
2213,337,13,0,0,819,190,221,170,335,0.65,-314, FC14, CA34,,Carrot
2617,173,12,0,0,1249,227,246,149,845,0.55,-23, FC13, CA22,R2,Melon
3259,266,4,636,25,630,210,241,169,624,0.33,658, FC13, CA52,,Apple
3144,93,25,430,130,3290,250,192,55,1816,0.05,570, FC13, CA53,,Apple
2764,87,23,270,132,270,246,196,67,726,0.03,837, FC11, CA50,,Melon
2914,123,22,277,87,1082,251,216,81,391,0.85,-564, FC11, CA50,,Melon
2673,,22,42,9,1473,251,208,72,721,0.49,-106, FC11, CA50,,Melon
2615,107,16,457,-24,708,246,219,98,649,0.89,148, FC13, CA22,,Melon
2889,297,15,90,25,2026,176,234,197,983,0.56,700, FC13, CA53,,Melon
2311,30,32,283,167,1019,191,152,77,1449,0.84,-727, FC14, CA30,,Berry
2291,109,27,277,110,1099,254,199,55,1231,0.74,-659, FC14, CA23,,Carrot
2866,310,11,30,2,2106,189,232,183,940,0.04,94, FC13, CA53,,Melon
3166,,23,150,45,2696,223,184,85,1448,0.05,121, FC13, CA44,,Apple
2765,52,11,175,35,2382,226,217,124,2259,0.96,-87, FC13, CA52,,Berry
3083,257,4,510,-25,6363,209,242,171,2873,0.76,842, FC11, CA49,,Orange
3224,308,21,150,22,4236,160,223,201,1443,0.31,-174, FC11, CA58,,Peach
2199,,31,170,99,834,254,199,48,228,0.12,737, FC14, CA23,,Carrot
2252,113,31,268,174,624,254,192,41,192,0.87,163, FC14, CA23,,Carrot
3267,,19,153,38,3303,165,237,211,1423,0.61,388, FC13, CA52,,Apple
3247,167,6,532,137,1641,225,242,151,2366,0.24,160, FC13, CA51,,Apple
3154,102,17,67,10,2608,246,215,91,2522,0.26,648, FC11, CA50,,Apple
2293,118,21,234,105,1260,251,215,82,1057,0.23,474, FC14, CA26,,Carrot
3239,304,20,242,60,4402,162,226,203,1448,0.51,-39, FC11, CA58,,Peach
2868,140,13,60,0,1708,239,236,125,2081,0.65,379, FC13, CA24,,Melon
2273,101,21,134,22,201,249,207,76,916,0.61,454, FC14, CA23,,Berry
2321,143,21,108,37,1454,245,230,103,816,0.55,-273, FC14, CA23,R1,Berry
3226,121,19,242,64,1549,249,221,92,2751,0.6,256, FC11, CA49,,Apple
3251,75,30,371,214,3827,240,170,39,2538,0.74,-234, FC13, CA53,R1,Apple
3155,359,12,390,46,4837,202,219,153,3022,0.95,593, FC11, CA50,R1,Apple
3376,238,4,90,8,4252,212,244,170,4112,0.37,-870, FC11, CA60,,Peach
2048,61,32,379,199,362,227,157,38,900,0.75,563, FC14, CA21,,Mango
3025,283,15,0,0,1570,178,240,201,216,0.2,-759, FC13, CA43,,Apple
2530,307,20,60,12,994,161,224,201,1626,0.92,-222, FC13, CA53,,Mango
2858,90,28,335,217,350,249,184,45,1986,0.98,408, FC11, CA50,,Melon
2520,54,10,192,37,150,226,218,125,1781,0.14,-937, FC14, CA25,,Carrot
3341,92,20,360,19,3372,246,205,79,1731,0.99,525, FC11, CA49,,Peach
2823,70,7,362,57,1959,228,226,132,860,0.64,405, FC13, CA31,,Melon
2878,82,44,150,48,323,234,124,0,1575,0.71,116, FC11, CA50,,Melon
2907,273,10,0,0,1959,194,243,189,1167,0.85,-31, FC13, CA39,,Melon
2709,71,22,108,52,108,238,192,74,973,0.36,577, FC11, CA50,,Melon
2127,4,15,0,0,1200,199,210,147,541,0.83,-909, FC14, CA34,,Carrot
2343,83,10,0,0,228,235,222,119,837,0.87,-247, FC14, CA37,,Berry
3283,289,17,534,115,4230,171,236,204,2394,0.31,-802, FC13, CA58,,Apple
2569,84,5,488,16,1253,227,231,139,1482,0.3,488, FC13, CA22,,Melon
2558,135,10,192,32,579,236,236,131,931,0.24,-414, FC14, CA26,,Berry
2707,336,22,180,37,1687,165,203,175,1521,0.23,-502, FC13, CA33,,Mango
3030,,13,120,12,3283,222,212,123,1500,0.91,-605, FC13, CA43,,Apple
3186,36,13,30,4,1587,219,211,126,2496,0,-607, FC11, CA49,,Apple
3187,351,12,742,91,1442,199,220,159,2439,0.1,-258, FC13, CA52,,Apple
2895,183,14,85,11,247,223,249,155,966,0.95,197, FC13, CA53,,Melon
2304,117,41,277,193,918,251,169,3,371,0.81,-486, FC14, CA23,,Carrot
2669,,6,30,-2,1476,222,227,140,1397,1,-852, FC13, CA30,,Melon
2215,331,26,270,92,636,149,197,182,134,0.85,-638, FC14, CA30,R3,Mango
2606,337,23,306,192,335,164,202,173,926,0.05,531, FC14, CA30,,Berry
2117,22,30,162,93,570,186,161,96,541,0.04,254, FC14, CA30,,Berry
2756,52,20,331,91,360,226,193,93,2259,0.71,921, FC11, CA49,,Melon
2692,,12,361,58,2282,239,235,124,2371,0.92,-227, FC13, CA24,,Berry
2188,41,11,0,0,1682,222,216,129,134,0.55,980, FC14, CA23,,Carrot
1896,337,12,30,6,175,195,224,168,732,0.77,898, FC14, CA25,,Mango
2009,348,13,30,7,67,196,219,161,671,0.33,-308, FC14, CA37,,Berry
3264,328,18,42,13,3891,173,215,181,4079,0.54,-823, FC11, CA58,,Peach
3075,90,5,30,-2,1425,227,232,139,3182,0.66,630, FC13, CA43,,Apple
2127,255,5,30,-4,977,209,243,172,1423,0.93,636, FC14, CA37,,Carrot
2793,85,31,277,147,295,246,173,33,1984,0.55,-350, FC11, CA50,,Melon
2758,13,3,0,0,875,216,233,154,2206,0.4,133, FC13, CA37,,Melon
2103,109,30,85,35,532,254,191,41,134,0.26,-749, FC14, CA23,,Carrot
2038,237,20,295,-19,607,179,253,206,912,0.02,145, FC14, CA21,,Mango
2620,150,22,120,36,1598,242,233,109,2620,0.12,666, FC13, CA24,,Berry
2925,142,27,319,180,2021,247,223,87,742,0.17,822, FC13, CA33,,Melon
2797,86,28,255,136,277,247,182,46,1950,0.91,-456, FC11, CA50,,Melon
2731,51,12,218,65,242,226,213,119,2140,0.56,437, FC11, CA49,,Melon
2106,47,8,0,0,1260,223,223,135,1015,0.36,786, FC14, CA37,,Carrot
2919,13,13,90,6,5321,207,214,142,4060,0.61,-188, FC11, CA49,,Apple
2295,329,25,458,207,1224,153,202,184,1226,0.55,-492, FC14, CA30,,Berry
2333,82,11,0,0,888,235,220,115,1008,0.18,-100, FC14, CA25,,Carrot
2203,18,6,0,0,785,216,227,149,335,0.87,306, FC14, CA34,,Carrot
2135,15,32,319,77,335,174,157,104,764,0.28,-301, FC14, CA30,,Berry
2669,126,16,361,25,807,245,227,106,485,0.62,-735, FC13, CA22,,Berry
3195,90,7,362,20,4243,231,229,132,2880,0.32,881, FC11, CA43,R3,Apple
3205,67,4,706,61,1050,223,232,144,2117,0.31,748, FC13, CA52,,Apple
2289,133,21,234,106,1345,248,225,95,973,0.63,915, FC14, CA23,,Carrot
3310,223,20,391,89,1879,191,254,195,3416,0.83,-188, FC11, CA49,,Apple
3185,328,16,127,13,4763,178,219,180,1392,0.22,-975, FC11, CA49,,Apple
3229,30,8,42,5,4057,218,223,140,2656,0.32,-471, FC11, CA59,,Peach
